"author/first_name","author/headline","author/last_name","author/profile_url","author/username","document/page_count","document/thumbnail","document/title","document/url","full_urn","media/images/0/height","media/images/0/url","media/images/0/width","media/images/1/height","media/images/1/url","media/images/1/width","media/images/2/height","media/images/2/url","media/images/2/width","media/images/3/height","media/images/3/url","media/images/3/width","media/images/4/height","media/images/4/url","media/images/4/width","media/images/5/height","media/images/5/url","media/images/5/width","media/images/6/height","media/images/6/url","media/images/6/width","media/images/7/height","media/images/7/url","media/images/7/width","media/thumbnail","media/type","media/url","pagination_token","post_type","posted_at/date","posted_at/relative","posted_at/timestamp","reshared_post/author/first_name","reshared_post/author/headline","reshared_post/author/last_name","reshared_post/author/profile_picture","reshared_post/author/profile_url","reshared_post/author/username","reshared_post/media/images/0/height","reshared_post/media/images/0/url","reshared_post/media/images/0/width","reshared_post/media/images/1/height","reshared_post/media/images/1/url","reshared_post/media/images/1/width","reshared_post/media/images/2/height","reshared_post/media/images/2/url","reshared_post/media/images/2/width","reshared_post/media/images/3/height","reshared_post/media/images/3/url","reshared_post/media/images/3/width","reshared_post/media/thumbnail","reshared_post/media/type","reshared_post/media/url","reshared_post/post_type","reshared_post/posted_at/date","reshared_post/posted_at/relative","reshared_post/posted_at/timestamp","reshared_post/stats/celebrate","reshared_post/stats/comments","reshared_post/stats/funny","reshared_post/stats/insight","reshared_post/stats/like","reshared_post/stats/love","reshared_post/stats/reposts","reshared_post/stats/support","reshared_post/stats/total_reactions","reshared_post/text","reshared_post/url","reshared_post/urn/activity_urn","reshared_post/urn/share_urn","reshared_post/urn/ugcPost_urn","stats/celebrate","stats/comments","stats/funny","stats/insight","stats/like","stats/love","stats/reposts","stats/support","stats/total_reactions","text","url","urn/activity_urn","urn/share_urn","urn/ugcPost_urn"
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:ugcPost:7351812140418187265",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","quote","2025-07-18 05:16:44","4 months ago • Visible to anyone on or off LinkedIn","1752808604548","Nuseir","CEO at Nas Company","Yassin","https://media.licdn.com/dms/image/v2/D4D03AQFvyoRmYYinDA/profile-displayphoto-shrink_800_800/profile-displayphoto-shrink_800_800/0/1700579242214?e=1766620800&v=beta&t=d8_AeXk2nflJ9pacx3S22OSwq5DXspRFFUB-wUELdlE","https://www.linkedin.com/in/nyassin?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAcLHaYB_tL8Umco328Y66xYoFodZmR07lk","nyassin",,,,,,,,,,,,,"https://media.licdn.com/dms/image/v2/D4D05AQHWADAv0yfmOA/videocover-high/B4DZfQT090H4CM-/0/1751546576832?e=1765598400&v=beta&t=1KyDtTbgDndu9weQUNxNhf1vbQANT3MLC5HOBFToasg","video","https://dms.licdn.com/playlist/vid/v2/D4D05AQHWADAv0yfmOA/mp4-720p-30fp-crf28/B4DZfQT090H4B0-/0/1751546581495?e=1765598400&v=beta&t=4VnU_jJYcXFtqLz2-hZxWIb9NUlljFvxk6hkPFF4eKg","regular","2025-07-03 15:00:16","5 months ago • Visible to anyone on or off LinkedIn","1751547616644","0","0","0","0","0","0","0","0","0","I talked to the largest slave owner in the world.

His answer is not so different from many answers we hear today....
That's 1 minute, see you tomorrow for Day 18!","https://www.linkedin.com/posts/nyassin_i-talked-to-the-largest-slave-owner-in-the-activity-7346523174680813570-xpli?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7346523174680813570",,"7346518694484660226","1","12","0","6","72","4","5","6","89","What feels normal today may not feel acceptable tomorrow.

That is the discomfort this video of Nuseir Yassin stirred up.

It holds up a mirror to the way we justify what we are used to. Whether it is tradition or taste, we rarely pause to question the system behind it.

This is the same discomfort that made me reflect on my own food choices.

Veganism was never about being perfect. It began with a simple thought of what am I supporting when I choose convenience over compassion.

We all evolve at our own pace. That is okay.

The important thing is to keep asking the harder questions. Especially the ones we are used to avoiding.


Nas Daily
#life #future #choices #impact","https://www.linkedin.com/posts/rishabhmariwala_i-talked-to-the-largest-slave-owner-in-the-activity-7351812141290614784--oUT?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7351812141290614784",,"7351812140418187265"
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:ugcPost:7350753407122444288","853","https://media.licdn.com/dms/image/v2/D4D22AQGyjhcV7823gQ/feedshare-shrink_1280/B4DZgMfQvwGsAk-/0/1752556179784?e=1766620800&v=beta&t=xFNiGKkQn0Zxx71zVvXp7QmFmS_MH5dC-ALJDmtOiOc","1280","853","https://media.licdn.com/dms/image/v2/D4D22AQFyG_ksoZcm6A/feedshare-shrink_1280/B4DZgMfQuzH0Ak-/0/1752556179360?e=1766620800&v=beta&t=4TFsSn8h4czGxTy2PawkgN7YzE_BcitHWiMXG9ZBwBU","1280","945","https://media.licdn.com/dms/image/v2/D4D22AQHVfg_7bQjGnQ/feedshare-shrink_2048_1536/B4DZgMfQunGsAo-/0/1752556180867?e=1766620800&v=beta&t=wPNoBLUS-x8J8nUQpyeepnLWWvHOxFwaxgdXitoi04o","2048","945","https://media.licdn.com/dms/image/v2/D4D22AQERXxh8Haiv7w/feedshare-shrink_2048_1536/B4DZgMfQv0GgA0-/0/1752556180652?e=1766620800&v=beta&t=fT-gwljicumz70v4Tg4unC40pXOYH4GsStJohNj245Y","2048","945","https://media.licdn.com/dms/image/v2/D4D22AQFZq9NyUxKD4A/feedshare-shrink_2048_1536/B4DZgMfQujHkAs-/0/1752556181063?e=1766620800&v=beta&t=8YpalFEc_nI8otYF7JlPQJl0O1WwcH3-5DI9AjoRsk8","2048",,,,,,,,,,,"images","https://media.licdn.com/dms/image/v2/D4D22AQGyjhcV7823gQ/feedshare-shrink_1280/B4DZgMfQvwGsAk-/0/1752556179784?e=1766620800&v=beta&t=xFNiGKkQn0Zxx71zVvXp7QmFmS_MH5dC-ALJDmtOiOc","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-07-15 07:09:42","4 months ago • Visible to anyone on or off LinkedIn","1752556182999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","25","0","2","284","14","6","2","308","It was a privilege to speak at this year’s Vegan India Conference in Mumbai. I have had the opportunity to back several purpose-driven businesses. This platform reinforced why the plant-based movement in India is gaining powerful momentum.

The Startup Ignite pitch stage was a highlight. Seven impressive startups presented their ideas to a jury of aligned investors. I had the opportunity to be part of that jury along with Siddharth Kothari, Hiren Kara, Ruchika Jain Ⓥ, Punit Mehta, Mudit Jain, Karan Mehta and Yash Biyani.

Congratulations to the two startups recognised for their pitch quality and clarity of thought. ProMeat and Hemptyful stood out for their conviction and clarity. Each of the other finalists — Oatey, nattier!, CURRY N PEPPER LLC, Tempeh Di Mumbai and The Green Meat brought something original to the table and left a mark.

The energy in the room made one thing clear. India’s plant-based innovation ecosystem is growing not just in size but in maturity. The ideas are sharper. The intent is deeper. The talent is real.

Grateful to Palak Mehta and the organisers for creating a space where ideas, capital and purpose can meet meaningfully.


#India #Vegan #Startups #Funding #Growth #Future #Impact","https://www.linkedin.com/posts/rishabhmariwala_india-vegan-startups-activity-7350753408577945603-7vQK?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7350753408577945603",,"7350753407122444288"
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7349293880829210624",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-07-11 06:30:04","4 months ago • Visible to anyone on or off LinkedIn","1752208204467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","42","0","2","201","6","0","2","212","Growth is not a strategy. It is an outcome.

We have seen teams chase topline without fixing product or profitability.

Growth that is not backed by insight is just noise.

What does your customer actually want?
Why do they come back?
What blocks them from doing more?

Solve that.

When the engine is strong, scale does not break you.
It builds you.


#Startups #Growth #Future #Scalingup","https://www.linkedin.com/posts/rishabhmariwala_startups-growth-future-activity-7349293880829210624-fBUC?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7349293880829210624","7346755443215454208",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7348553994799083520","626","https://media.licdn.com/dms/image/v2/D4D22AQH4pMCti0gRjw/feedshare-shrink_1280/B4DZfTquyHGYAo-/0/1751602884311?e=1766620800&v=beta&t=s4okFj11TXwi_TC25tfr1GpArDutgjcZBqq9bb0nUhY","626",,,,,,,,,,,,,,,,,,,,,,,"image","https://media.licdn.com/dms/image/v2/D4D22AQH4pMCti0gRjw/feedshare-shrink_1280/B4DZfTquyHGYAo-/0/1751602884311?e=1766620800&v=beta&t=s4okFj11TXwi_TC25tfr1GpArDutgjcZBqq9bb0nUhY","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-07-09 05:30:01","4 months ago • Visible to anyone on or off LinkedIn","1752031801891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","42","0","8","156","9","2","0","173","Pricing is brand strategy in disguise.

We have seen founders underprice to win volume.
But end up training their customer to expect discounts.

Price says how confident you are.
It says how you value your time, your product, your promise.

Cheap attracts the deal hunter.
Clear value attracts loyalty.

Do not sell yourself short.
Price with intent.



#Product #Pricing #Strategy #Loyalty","https://www.linkedin.com/posts/rishabhmariwala_product-pricing-strategy-activity-7348553994799083520-bDmc?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7348553994799083520","7346754987256885248",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7347829223660650496",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-07-07 05:30:02","4 months ago • Visible to anyone on or off LinkedIn","1751859002986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","51","1","18","321","12","2","9","363","Hiring senior talent will not save a broken product.

We have seen founders bring in big names hoping they will fix the core.

But no one can sell something the market does not want.

Great execution cannot compensate for poor product-market fit.

Before you build the team, build clarity.
- What is the pain point?
- Why are you the one to solve it?
- Who is willing to pay for it?

The best talent will amplify your direction.
It cannot create one for you.


#Startups #Hiring #Culture #Jobs #Retention #Strategy","https://www.linkedin.com/posts/rishabhmariwala_startups-hiring-culture-activity-7347829223660650496-mgeI?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7347829223660650496","7346754453489737728",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7346742075490467840","472","https://media.licdn.com/dms/image/v2/D4D22AQGMVEKwpod-WA/feedshare-shrink_1280/B4DZe_NNdjGsAk-/0/1751259601208?e=1766620800&v=beta&t=HHAQs5N59pqAQ9rY5sIdU0dLOwGEr6EFNPuvx1QXeCI","653",,,,,,,,,,,,,,,,,,,,,,,"image","https://media.licdn.com/dms/image/v2/D4D22AQGMVEKwpod-WA/feedshare-shrink_1280/B4DZe_NNdjGsAk-/0/1751259601208?e=1766620800&v=beta&t=HHAQs5N59pqAQ9rY5sIdU0dLOwGEr6EFNPuvx1QXeCI","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-07-04 05:30:06","5 months ago • Visible to anyone on or off LinkedIn","1751599806664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13","183","1","30","1889","61","8","9","2003","In family offices, the asset is not capital. It is conviction.

We have seen portfolios with access to the best deals underperform.
Not due to lack of opportunity.
But due to lack of clarity.

The best family offices have a lens.
They know where they want to play.
They build depth before scale.
They say no often and early.

Capital is a commodity.
Conviction is the differentiator.


Sharrp Ventures | Harsh Mariwala Investment Office
#India #Startups #FamilyOffice #Strategy #Future","https://www.linkedin.com/posts/rishabhmariwala_india-startups-familyoffice-activity-7346742075490467840-PJGL?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7346742075490467840","7345315155859202049",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7346017279953768448",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-07-02 05:30:01","5 months ago • Visible to anyone on or off LinkedIn","1751427001942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","57","0","15","369","28","4","7","424","Founder energy sets the pace. Founder behaviour sets the culture.

We have seen teams mirror the founder’s response to chaos, deadlines, and decisions.

If you are always reacting, so will they.
If you chase perfection, they will fear failure.
If you move with focus, they will find direction.

Your mindset is not a side note.

It is company policy in disguise.



#Entrepreneurship #Startups #Mindset #Culture #Success","https://www.linkedin.com/posts/rishabhmariwala_entrepreneurship-startups-mindset-activity-7346017279953768448-mZse?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7346017279953768448","7345314960282902529",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7345314241937035264",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-30 06:56:24","5 months ago • Visible to anyone on or off LinkedIn","1751259384617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","65","0","14","342","10","2","4","373","Distribution is not a last-mile problem. It is a day-one question.

We have seen D2C brands with beautiful products and poor visibility.
Waiting to figure out distribution after launch is a luxury most cannot afford.

Start with where your customer already is.
Online or offline, through partners or direct.

Scale is not about reach. It is about access.
Before you finalise the packaging, finalise the path.


#India #Startups #Growth #Strategy #Distribution","https://www.linkedin.com/posts/rishabhmariwala_india-startups-growth-activity-7345314241937035264-ILZI?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7345314241937035264","7345314241064636416",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7343480568564613120",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-25 05:30:02","5 months ago • Visible to anyone on or off LinkedIn","1750822202817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2","74","0","10","380","17","7","13","422","Scale does not fix broken processes. It multiplies them.

If your order fulfillment is erratic at 100 orders, it will collapse at 1,000.

We have seen brands pour money into marketing, expecting process issues to disappear with size.

Growth is an amplifier. Not a repair tool. Fix before you fuel.


#India #Startups #Consumer #Growth","https://www.linkedin.com/posts/rishabhmariwala_india-startups-consumer-activity-7343480568564613120-vqop?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7343480568564613120","7336675195392307200",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7342755787099795457",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-23 05:30:01","5 months ago • Visible to anyone on or off LinkedIn","1750649401450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","68","0","8","333","12","7","2","358","Distribution is the differentiator nobody talks about.

Product-market fit means nothing if the product is not where the customer shops.

We have seen high-potential brands stall because they underestimated distribution modern trade, GT, D2C logistics, or export ops.

If your customer cannot find you, you do not exist.

Visibility is not virality. It is placement.


#Startups #Distribution #Growth #Success","https://www.linkedin.com/posts/rishabhmariwala_startups-distribution-growth-activity-7342755787099795457-9FOS?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7342755787099795457","7336674579332972544",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7341668646458425345","473","https://media.licdn.com/dms/image/v2/D4D22AQE2LqFC7rw6NA/feedshare-shrink_1280/B4DZdEaJzOHAAk-/0/1749199396515?e=1766620800&v=beta&t=Rop1eoLFjEF7davSJVYw_Lnm_DV1gnIvbMyagNASTuI","800",,,,,,,,,,,,,,,,,,,,,,,"image","https://media.licdn.com/dms/image/v2/D4D22AQE2LqFC7rw6NA/feedshare-shrink_1280/B4DZdEaJzOHAAk-/0/1749199396515?e=1766620800&v=beta&t=Rop1eoLFjEF7davSJVYw_Lnm_DV1gnIvbMyagNASTuI","dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-20 05:30:06","5 months ago • Visible to anyone on or off LinkedIn","1750390206923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","130","0","12","1116","40","12","24","1197","The first ten hires shape the next hundred.
Culture does not begin with a deck.
It begins with who you let into the room.

We have seen early teams set the tone on speed, on standards, on sanity.
The wrong early hire costs more than a delayed launch.

Team is your first product.
Build that right.


#Startups #Culture #Hiring #Retention #Success","https://www.linkedin.com/posts/rishabhmariwala_startups-culture-hiring-activity-7341668646458425345-DYRt?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7341668646458425345","7336674032089456641",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7340943862187593729",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-18 05:30:04","5 months ago • Visible to anyone on or off LinkedIn","1750217404887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","55","0","16","301","12","2","2","332","There is no shortcut to margin discipline.

You can discount to acquire.
But you cannot discount your way to profit.

We have seen brands grow top-line and bleed all the way to Series B.
Not because there is no demand but because unit economics was always a footnote.

Profitability is not a milestone. It is a mindset.


#Startups #Growth #Profit #Mindset","https://www.linkedin.com/posts/rishabhmariwala_startups-growth-profit-activity-7340943862187593729-TS7e?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7340943862187593729","7336673601535774720",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7340219089929285632",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-16 05:30:05","5 months ago • Visible to anyone on or off LinkedIn","1750044605715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","67","0","3","289","13","5","10","316","Consumer trust is not built in campaigns. It is built in complaints.

The real test of your brand is not when everything works.
It is how you respond when something goes wrong.

Refunds. Replacements. Real conversations.

We have seen startups whose customers return after a bad experience only because the resolution felt honest.

Retention is not about rewards.
It is about respect.


#Startups #Culture #Customer #Brands #Feedback","https://www.linkedin.com/posts/rishabhmariwala_startups-culture-customer-activity-7340219089929285632-YRjH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7340219089929285632","7336673389169758210",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7339131909488193536",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-13 05:30:01","5 months ago • Visible to anyone on or off LinkedIn","1749785401699",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","46","0","9","224","8","3","3","244","Brand recall is a function of operational discipline.
It is easy to be visible.
Harder to be dependable.

Inconsistency kills more early brands than competition does.
Delayed delivery. Broken packaging. Inventory gaps. Wrong variants.

The most loved brands are not always the most hyped.
They are the most reliable.
You can spend crores on ads.
But a missed delivery erases all of it.


#India #Strategy #Startups #Brands #Success","https://www.linkedin.com/posts/rishabhmariwala_india-strategy-startups-activity-7339131909488193536-Hg2o?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7339131909488193536","7336672948486832128",
"Rishabh","Founder & Managing Partner - Sharrp Ventures | Director - Marico Ltd. & Kaya Ltd. | Consumer Investor","Mariwala","https://www.linkedin.com/in/rishabhmariwala?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAT8NS8B4y71YeV8-msrSVzy5kSxR8bmMZY","rishabhmariwala",,,,,"urn:li:activity:7338407138114920448",,,,,,,,,,,,,,,,,,,,,,,,,,,,"dXJuOmxpOmFjdGl2aXR5OjcyODk1OTkwODk1OTAwOTk5NjgtMTczNzk3NTg1NzEyMA==","regular","2025-06-11 05:30:02","5 months ago • Visible to anyone on or off LinkedIn","1749612602738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","102","0","36","856","33","3","4","937","Your CAC is not too high. Your LTV is too low.

Spending ₹600 to acquire a customer is not the problem.

Getting only ₹700 over 18 months is.

The best brands do not reduce CAC.
They increase AOV.
They drive repeat.
They upsell, cross-sell, build habit.

We have seen founders obsess over marketing costs but ignore the onboarding experience.

LTV is not a function of time.
It is a function of trust.


#India #Startups #Insights #Consumerbrands","https://www.linkedin.com/posts/rishabhmariwala_india-startups-insights-activity-7338407138114920448-DagC?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAGCcrnQBrKbSa0WbTmL6WkyFlIEj-GhhK0I","7338407138114920448","7336672748976443394",
